sample_id,sample_index,degradation_types,degradation_levels,tool_name,tool_description,success,baseline_psnr,baseline_ssim,baseline_lpips,restored_psnr,restored_ssim,restored_lpips,psnr_improvement,ssim_improvement,lpips_improvement
sample_36,36,defocus blur,medium,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,36.7541322678269,0.9559315110064376,0.15565747022628784,34.14915079588221,0.9194225434761781,0.22887280583381653,-2.60498147194469,-0.03650896753025945,-0.07321533560752869
sample_36,36,defocus blur,medium,swinir_super_resolution,SwinIR超分辨率,True,36.7541322678269,0.9559315110064376,0.15565747022628784,34.17220076750396,0.9216786056306542,0.13668778538703918,-2.5819315003229377,-0.034252905375783405,0.018969684839248657
sample_36,36,defocus blur,medium,restormer_motion_deblurring,Restormer运动去模糊,True,36.7541322678269,0.9559315110064376,0.15565747022628784,29.86045172619089,0.9006866486772532,0.13952380418777466,-6.893680541636005,-0.05524486232918435,0.016133666038513184
sample_36,36,defocus blur,medium,restormer_defocus_deblurring,Restormer散焦去模糊,True,36.7541322678269,0.9559315110064376,0.15565747022628784,23.079421158183393,0.6482821998398317,0.4051147401332855,-13.674711109643503,-0.3076493111666059,-0.24945726990699768
sample_36,36,defocus blur,medium,restormer_deraining,Restormer去雨,True,36.7541322678269,0.9559315110064376,0.15565747022628784,36.49128443792776,0.9541115894100788,0.1580100804567337,-0.2628478298991368,-0.0018199215963587978,-0.002352610230445862
sample_36,36,defocus blur,medium,xrestormer_motion_deblurring,XRestormer运动去模糊,True,36.7541322678269,0.9559315110064376,0.15565747022628784,39.99343662666052,0.9716137326001985,0.10467448085546494,3.2393043588336212,0.01568222159376087,0.050982989370822906
sample_36,36,defocus blur,medium,xrestormer_deraining,XRestormer去雨,True,36.7541322678269,0.9559315110064376,0.15565747022628784,19.348915778063102,0.84008873850141,0.2212667018175125,-17.405216489763795,-0.11584277250502761,-0.06560923159122467
sample_36,36,defocus blur,medium,mprnet_denoising,MPRNet去噪,True,36.7541322678269,0.9559315110064376,0.15565747022628784,35.918394764172774,0.9477633440857901,0.17709027230739594,-0.8357375036541228,-0.00816816692064748,-0.021432802081108093
sample_36,36,defocus blur,medium,mprnet_motion_deblurring,MPRNet运动去模糊,True,36.7541322678269,0.9559315110064376,0.15565747022628784,36.23952436911172,0.9569418195023394,0.13969844579696655,-0.5146078987151768,0.0010103084959017794,0.01595902442932129
sample_36,36,defocus blur,medium,mprnet_deraining,MPRNet去雨,True,36.7541322678269,0.9559315110064376,0.15565747022628784,36.09844933801759,0.9486163890379317,0.16706642508506775,-0.6556829298093092,-0.007315121968505922,-0.011408954858779907
sample_36,36,defocus blur,medium,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,36.7541322678269,0.9559315110064376,0.15565747022628784,36.763473321179376,0.953658247576708,0.16132314503192902,0.009341053352478923,-0.002273263429729555,-0.005665674805641174
sample_36,36,defocus blur,medium,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,36.7541322678269,0.9559315110064376,0.15565747022628784,26.52597408900888,0.7631393962952623,0.24097409844398499,-10.228158178818017,-0.1927921147111753,-0.08531662821769714
sample_36,36,defocus blur,medium,dehazeformer_dehaze,DehazeFormer去雾,True,36.7541322678269,0.9559315110064376,0.15565747022628784,26.788694913846925,0.907863416344899,0.1582627147436142,-9.965437353979972,-0.04806809466153861,-0.002605244517326355
sample_37,37,rain,very high,swinir_denoising,SwinIR去噪,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.130884807658617,0.6770103967959775,0.4568859338760376,-0.18730881920702558,-0.07455644291354879,-0.08942493796348572
sample_37,37,rain,very high,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,18.318193626865643,0.7515668397095263,0.3674609959125519,17.857191570579257,0.6768485918304541,0.4194953143596649,-0.4610020562863859,-0.07471824787907222,-0.05203431844711304
sample_37,37,rain,very high,swinir_super_resolution,SwinIR超分辨率,True,18.318193626865643,0.7515668397095263,0.3674609959125519,16.823479732421028,0.6407739714088174,0.4365997612476349,-1.4947138944446152,-0.11079286830070889,-0.06913876533508301
sample_37,37,rain,very high,restormer_motion_deblurring,Restormer运动去模糊,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.20656001883086,0.750868517704224,0.36200931668281555,-0.11163360803478284,-0.0006983220053022876,0.005451679229736328
sample_37,37,rain,very high,restormer_defocus_deblurring,Restormer散焦去模糊,True,18.318193626865643,0.7515668397095263,0.3674609959125519,17.332697301465252,0.7399871526644001,0.3415505588054657,-0.9854963254003906,-0.011579687045126241,0.02591043710708618
sample_37,37,rain,very high,restormer_deraining,Restormer去雨,True,18.318193626865643,0.7515668397095263,0.3674609959125519,28.820428635632172,0.948625298419688,0.06013782322406769,10.50223500876653,0.1970584587101617,0.3073231726884842
sample_37,37,rain,very high,xrestormer_motion_deblurring,XRestormer运动去模糊,True,18.318193626865643,0.7515668397095263,0.3674609959125519,11.340022573044855,0.27693920255207227,0.7084015607833862,-6.9781710538207875,-0.47462763715745404,-0.34094056487083435
sample_37,37,rain,very high,xrestormer_deraining,XRestormer去雨,True,18.318193626865643,0.7515668397095263,0.3674609959125519,28.479864042260097,0.9471809484416885,0.059590596705675125,10.161670415394454,0.19561410873216223,0.30787039920687675
sample_37,37,rain,very high,mprnet_denoising,MPRNet去噪,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.089131417561386,0.6930381825075207,0.4438273310661316,-0.22906220930425647,-0.05852865720200562,-0.07636633515357971
sample_37,37,rain,very high,mprnet_motion_deblurring,MPRNet运动去模糊,True,18.318193626865643,0.7515668397095263,0.3674609959125519,6.439278285453723,0.0067191613106392,0.7164802551269531,-11.87891534141192,-0.7448476783988871,-0.34901925921440125
sample_37,37,rain,very high,mprnet_deraining,MPRNet去雨,True,18.318193626865643,0.7515668397095263,0.3674609959125519,27.13156350401445,0.9257034221907481,0.08642986416816711,8.813369877148808,0.17413658248122177,0.28103113174438477
sample_37,37,rain,very high,fbcnn_jpeg_artifact_removal,FBCNN JPEG伪影去除,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.33497758288827,0.7513171051326606,0.36924612522125244,0.016783956022628388,-0.0002497345768657233,-0.0017851293087005615
sample_37,37,rain,very high,drbnet_defocus_deblurring,DRBNet散焦去模糊,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.946243801218298,0.7544160283764626,0.3809105455875397,0.628050174352655,0.0028491886669362865,-0.013449549674987793
sample_37,37,rain,very high,dehazeformer_dehaze,DehazeFormer去雾,True,18.318193626865643,0.7515668397095263,0.3674609959125519,18.58082631110254,0.7427825956124807,0.36973512172698975,0.26263268423689823,-0.00878424409704559,-0.002274125814437866
sample_41,41,noise,medium,swinir_denoising,SwinIR去噪,True,28.163633942870486,0.6950908562617317,0.14743806421756744,33.483158188730314,0.899741585698377,0.2075589895248413,5.319524245859828,0.2046507294366453,-0.060120925307273865
sample_41,41,noise,medium,swinir_jpeg_artifact_removal,SwinIR JPEG伪影去除,True,28.163633942870486,0.6950908562617317,0.14743806421756744,32.05413342348463,0.8411140235384335,0.09105348587036133,3.8904994806141424,0.14602316727670173,0.056384578347206116
sample_41,41,noise,medium,swinir_super_resolution,SwinIR超分辨率,True,28.163633942870486,0.6950908562617317,0.14743806421756744,29.79590430128195,0.8742192299725118,0.34384578466415405,1.6322703584114642,0.17912837371078005,-0.1964077204465866
sample_41,41,noise,medium,restormer_motion_deblurring,Restormer运动去模糊,True,28.163633942870486,0.6950908562617317,0.14743806421756744,27.36748607669798,0.6894545104837952,0.17537152767181396,-0.7961478661725074,-0.00563634577793648,-0.02793346345424652
sample_41,41,noise,medium,restormer_defocus_deblurring,Restormer散焦去模糊,True,28.163633942870486,0.6950908562617317,0.14743806421756744,24.89676522118244,0.7968993026240315,0.1275627762079239,-3.266868721688045,0.1018084463622998,0.019875288009643555
sample_41,41,noise,medium,restormer_deraining,Restormer去雨,True,28.163633942870486,0.6950908562617317,0.14743806421756744,29.78186240383541,0.7703799515175263,0.12033752351999283,1.6182284609649251,0.07528909525579452,0.027100540697574615
sample_41,41,noise,medium,xrestormer_motion_deblurring,XRestormer运动去模糊,True,28.163633942870486,0.6950908562617317,0.14743806421756744,18.65058840919019,0.4645189164466795,0.3850111961364746,-9.513045533680298,-0.23057193981505225,-0.23757313191890717
sample_41,41,noise,medium,xrestormer_deraining,XRestormer去雨,True,28.163633942870486,0.6950908562617317,0.14743806421756744,29.566945995871308,0.796565599000094,0.08857543021440506,1.4033120530008212,0.10147474273836232,0.058862634003162384
